7053	7053	123937	-66998.4745639369	60	3257.70319302459
9817	9817	124132	-97791.4358478931	39	9026.10495259338
86079	86079	124804	19011.8657047916	67	6372.00151433796
39587	39587	125332	4924.52602131503	111	9427.16657702213
40035	40035	125363	-5905.9452758664	106	2742.82183327844
3653	3653	125664	-3693.71907026214	36	9709.15884455161
4342	4342	12616	31283.3584525079	109	4285.19223285149
5493	5493	126160	7739.19574345426	13	9556.68147926064
18249	18249	126292	63985.0897546788	68	4056.73032065701
9229	9229	126393	72242.1255764748	65	3494.17498768036
58482	58482	126403	-63772.2420337481	22	5933.25322337134
78368	78368	126540	-77268.8528416999	13	2357.35713106457
81669	81669	126780	-2978.06165319777	110	1593.45820927688
99091	99091	127052	51426.7168712927	59	3248.72168789093
2652	2652	127184	-30719.0765304114	15	363.422879373386
26602	26602	128479	-51933.376096158	91	8523.78756991764
23055	23055	128988	663.125841255824	98	1165.83572214741
98737	98737	129053	-25381.714722785	108	5558.15139452841
40644	40644	129171	91535.7357782944	29	5080.72160276618
97403	97403	129580	-53117.9410187145	52	5699.5085249187
46485	46485	129758	79115.3092771374	73	6452.74896330794
48178	48178	130411	-46868.168444777	31	7402.7409690445
41261	41261	13084	-59217.8034406238	104	1587.75788647484
65104	65104	131324	-3865.0949037937	97	1396.4415411914
63292	63292	132123	44672.2051802427	29	1089.25970163628
30533	30533	132235	62809.1080872384	101	385.797492314967
15221	15221	132273	-4906.6895176222	54	603.523518426122
46188	46188	132350	91395.0566162332	7	7751.48533044918
50761	50761	132667	65772.1173790154	20	422.135411306347
22136	22136	132735	-46049.3079135424	80	6591.43227580536
50463	50463	133816	-97504.6215567294	89	2803.82459033459
25247	25247	133848	-95700.8038627453	83	4622.34311961678
55089	55089	13457	-48189.7976008196	28	3460.9201066014
51377	51377	13460	78478.0566480374	65	2429.43289309248
70503	70503	135097	12532.1402738486	52	9028.73104267229
58063	58063	136596	-40933.3402947212	76	4261.55912785863
78125	78125	136818	-1118.04506793527	119	7848.96362100214
83325	83325	137642	94785.9195036748	111	7403.79367321906
41203	41203	137825	4438.81559392384	97	3024.35449297743
13367	13367	138864	24265.6338607267	107	4956.97945638419
5557	5557	139313	-43979.4004633927	21	4078.65658350226
94782	94782	139641	65234.0267623002	116	3176.17526314043
94365	94365	13973	66389.4992165219	51	3487.87503148796
74006	74006	139986	69037.7330263321	99	4819.38306843833
57768	57768	14011	-4223.90173386033	8	6375.96408001891
36501	36501	140210	81409.8331990697	90	4118.14048598434
48897	48897	140289	60496.6851698685	9	1939.36519755021
78443	78443	140310	30820.6734856687	53	8822.2337396919
71970	71970	141104	-12608.7414625142	110	566.787895311968
46142	46142	141542	2300.753957732	44	6884.03784827517
24231	24231	141698	320.81981204488	64	6696.86600877758
52041	52041	142029	-17216.9244462703	8	5959.25777790102
42841	42841	142164	-76653.7261086766	64	6968.31144363075
69665	69665	142397	-75846.4634306014	86	6370.75889928767
74852	74852	142549	88461.8593326127	96	6945.41227652012
84020	84020	142565	84354.0192508856	108	9861.51406204399
56934	56934	143928	44127.6719533501	100	182.312716582004
61033	61033	144216	-32979.380960101	15	7568.02136998997
84411	84411	145112	-33029.8409485397	88	5538.40425467976
16473	16473	145211	11488.2618708016	5	1153.82710357841
49239	49239	145296	-67363.3911494926	48	2422.47434562187
53877	53877	145444	-31609.7903678239	62	9743.71731315912
58079	58079	145878	-87003.9714439791	71	6077.7884831083
41069	41069	14616	65275.0873776503	67	1982.71228693552
47209	47209	146506	-29646.3126920379	94	4444.92928308664
92282	92282	146627	72591.9366686567	112	6554.91065106118
44736	44736	146969	-28205.8177181547	51	1701.41449067807
87496	87496	146978	-40507.0077350861	66	3134.30104681025
90900	90900	14701	-40815.8301100209	23	5933.0252242894
25000	25000	147728	-14059.8474601562	100	6375.82958190508
43575	43575	147982	-2435.95852630025	29	484.093287067531
50252	50252	148292	13161.0587766213	37	6854.88435521484
51366	51366	148457	99446.7739944564	25	4558.90194287473
49434	49434	149343	60665.5896458149	22	4786.03931026814
86722	86722	149459	-86957.7617323761	75	5727.63965252211
6512	6512	149550	53945.8262519659	16	8135.75061836082
75983	75983	149618	-63932.6924290195	37	9593.5799015656
57842	57842	149874	11715.6923337447	74	5717.21767835189
49986	49986	150726	-27276.3731550781	22	827.669845999996
43751	43751	15214	44786.1627418484	12	9318.07313538998
84825	84825	153005	35792.4143484758	99	9455.60512559284
64094	64094	154069	-99511.1262423504	13	7771.98489907756
13365	13365	154221	-48334.390832267	93	2576.81217364818
15033	15033	154275	73413.029673236	90	4313.78722335854
77341	77341	15434	81300.0409776811	60	4416.90208437708
62388	62388	154895	-41451.5404689366	18	7236.2273667642
9742	9742	155086	20706.0783732245	111	4929.75340542838
22170	22170	155323	3480.84881132509	45	696.117579702343
16607	16607	155354	-17888.6046250763	61	3502.9565320364
55788	55788	155675	-52555.8876584079	18	7025.79633855531
11700	11700	156099	-42382.4821330525	41	2297.17915747183
51097	51097	156444	92557.3156180593	47	4023.16726256309
90255	90255	156457	71923.8296020421	28	3138.28462508427
7908	7908	156571	-64059.2076648302	105	6483.87785217905
51337	51337	156637	-55273.1330298228	15	3981.22011529339
8618	8618	157013	-55972.2941163798	46	9084.83009761424
78720	78720	157080	36302.5623077073	51	362.111099791765
56448	56448	157227	43035.8238252978	58	305.607946592201
40707	40707	157338	81169.4050120047	41	8443.3263633602
63125	63125	157569	37499.3126548358	82	9271.73534271854
39580	39580	157913	24337.2048830321	34	7427.38561510452
74711	74711	157923	-79088.1164274589	95	9706.48307199892
94580	94580	158040	-11142.8208235385	31	1447.25385445508
55230	55230	158349	34458.8884778595	33	1284.05494954626
37882	37882	158618	67264.9397362326	79	2930.88594271377
9101	9101	158858	-33892.1470259745	10	4771.8964751679
5956	5956	15929	-7146.49516490591	77	379.947232352545
70403	70403	159388	2386.26259490209	53	5286.34160463062
78634	78634	159755	-92616.7136955153	88	1228.21756085764
41253	41253	160116	-88806.534087661	18	5147.64697446844
82193	82193	160285	-79518.4402631216	22	7158.71988630794
64373	64373	160416	5619.19235886037	80	870.478339013866
5831	5831	160562	-99017.7604365245	115	8669.56818307264
42950	42950	160591	-17438.1932790569	74	2482.82919748818
44982	44982	161098	53755.663965715	102	584.446577953383
65564	65564	161683	27953.3277861557	65	7489.9257213296
12818	12818	161829	62079.161015376	63	8092.09762010355
94760	94760	162532	-82535.4846113061	32	6220.18053672285
20877	20877	162578	-48696.6942198093	107	5250.97182772633
40228	40228	162786	9279.30637694863	86	308.506093969804
50374	50374	163021	-79390.5196615451	77	9056.80877671428
71463	71463	163028	28241.9345938796	18	4094.63325831789
91594	91594	16320	-77860.237554582	93	4684.02507025005
92158	92158	1633	24557.5477949146	83	7059.89454931575
48023	48023	163304	-16939.9925120827	111	753.169517476656
72767	72767	16367	81552.8518434394	31	8483.24015270138
57137	57137	163675	70277.4708952184	11	7572.12716521329
31166	31166	163932	-71016.007368926	22	1089.67516365912
32322	32322	164000	51355.8306504767	97	7426.05788476116
48378	48378	16424	12272.8602552194	41	648.328406013701
6864	6864	16453	31703.2985071201	19	6158.3334818754
83538	83538	164698	38072.4058198148	45	5359.2988997974
98669	98669	165316	78388.4656514919	44	3704.84870258013
81997	81997	165467	72255.7938528507	72	6358.20132096214
36017	36017	165500	95256.7194566395	47	8702.61182258958
56811	56811	165577	-50748.5923127963	11	3608.1093010996
81340	81340	165856	80786.0369704599	75	6694.66945980427
41178	41178	1662	30729.8968223529	85	4895.3858158064
94112	94112	166984	93334.0180634214	61	572.488499326859
78183	78183	167183	-54457.3042329668	107	8127.80273641823
49769	49769	167463	-33434.2895697031	68	3932.08470653374
65789	65789	167862	-75222.8760976451	72	5126.04064425735
64067	64067	167885	-19686.2163579493	95	1858.49986046483
38075	38075	167957	-7454.09536522538	113	5674.89159445972
77219	77219	168118	-28618.2758997279	49	7131.3749191963
26536	26536	168513	-42402.1443083892	81	7883.98010236396
34145	34145	168677	12953.9493997367	60	8811.20240032263
38172	38172	168755	97670.345193553	89	2000.54900497224
84296	84296	168989	-93946.223330659	32	149.18394794184
32770	32770	169180	-93296.8494451124	5	744.793265380335
78272	78272	169515	-76813.0210120291	71	3929.53380170722
36294	36294	169955	-90063.1640060168	11	7300.13355892158
9331	9331	170184	74103.8564472012	113	1938.37909472099
76136	76136	170227	-71522.3897115897	34	7290.67925200364
83462	83462	170904	-40135.2330763523	3	8769.71602261519
74324	74324	171354	93374.5927146518	30	5261.03266927462
79513	79513	17163	-62738.7041052518	75	8116.7474755164
52309	52309	171725	-23427.3435191379	84	9260.13071637607
47388	47388	172363	-64255.4104161707	76	6420.25793931459
42829	42829	172694	15095.1867527772	8	1658.88785592229
62591	62591	172794	-78820.9599344157	9	1190.01994439867
42311	42311	173082	-16024.9465685454	45	1207.12050251063
24991	24991	173138	-68932.4715961388	108	6856.91940042047
93242	93242	173183	56802.8890326633	118	3363.36068383575
96313	96313	173406	-39919.8397714271	86	5097.40635310179
47875	47875	173687	64726.6729570584	35	155.143765665192
67849	67849	17372	-38511.9480725899	7	5206.4736465488
6675	6675	174313	73686.9410489159	37	8649.84251221169
62443	62443	17532	6463.29620222714	94	4618.71473622449
83548	83548	175335	-96314.074283612	80	2306.07689344607
59382	59382	175372	75218.8939485787	96	2958.85411438479
77924	77924	175780	-89338.1418610635	106	7170.93379486861
82326	82326	17644	11059.8000283632	106	3204.45795525073
98772	98772	176555	23604.4651472962	71	2290.8555793999
46206	46206	176609	61970.5872433123	75	1104.61439816496
70673	70673	176789	-62974.362616881	87	8528.83527606206
50664	50664	177068	72883.5431732626	32	9840.81309891344
50551	50551	177430	94353.3417742482	94	8567.11126331571
13881	13881	177554	47466.8532365313	115	9442.54852814718
82442	82442	177687	23239.7108912653	24	5672.98805544758
91258	91258	17857	-48587.1069825194	69	2699.03826466717
22438	22438	179654	4098.54627405226	17	7132.10407646005
2855	2855	179794	-87221.2960325281	43	7660.28877718388
3451	3451	179807	-64648.7296394299	90	8513.8393840817
70594	70594	180560	75913.5523698821	99	6891.49679326988
92575	92575	181079	95632.9810412754	84	9872.72098426368
44946	44946	181171	89278.1653391561	92	4199.74107942532
13518	13518	181390	-68044.8139868885	61	7073.01768817614
20784	20784	181510	43274.1016816693	72	3906.05346444345
33482	33482	181626	-39483.3994747528	87	3980.66354895973
78653	78653	181832	-18317.5525247667	59	4206.37997547462
88229	88229	181876	29343.6378842889	87	9121.19324739147
45117	45117	182323	39776.8910693828	92	6135.48251741355
1344	1344	183132	-1427.47261627925	113	985.767420700643
20913	20913	183525	-79587.7351330536	4	6475.4331362785
28791	28791	183666	-26881.3413227356	103	8348.58696611998
90169	90169	184330	-17360.7096622515	25	6530.0392967323
24706	24706	184331	-81265.4204579375	61	6083.27736611631
23220	23220	184825	33159.6345329469	84	2573.85108530235
2462	2462	185056	-72337.2706083289	12	6787.84695476659
49125	49125	185112	-84933.4131856139	25	4539.35284602426
93656	93656	185762	-14298.7921434915	24	9334.72161848783
2440	2440	187189	-89113.3228266208	15	4177.53425835517
87928	87928	187263	-22109.9041970959	51	8282.70968393549
89224	89224	187278	-10183.820831675	89	180.518467948082
97415	97415	187745	-46505.0071228785	64	9566.8657087101
49019	49019	18788	23443.8941457513	92	1656.75933279878
14898	14898	187967	-19194.070677829	103	668.877219161427
65588	65588	187988	77904.8333772947	21	6104.96788961113
66716	66716	18832	-59333.4529359515	79	5419.79179029343
35780	35780	188547	-77850.9946436859	48	9823.5600496752
74110	74110	188653	12175.2350182157	73	7983.24529313633
66403	66403	189048	-52128.3370219769	102	9167.65828196316
32748	32748	189865	-14699.5755446607	25	2417.49647707562
35686	35686	190713	-8256.4677615913	79	406.627997759091
16900	16900	190752	-46115.1883686498	24	1600.52162609087
57	57	190776	-68642.9900902524	63	7303.33539773865
64137	64137	191276	95726.844480134	62	4893.40330669349
64572	64572	191301	-59148.4711315243	84	2631.44963170935
17319	17319	191533	54448.8052625436	67	1908.59874133421
54260	54260	191674	18988.9436210454	7	8965.86741258663
34567	34567	192202	53438.5500258946	99	7431.06017272503
43741	43741	192239	67796.3610588556	62	9408.66217669503
29383	29383	192502	13642.9113865099	105	9309.71865654444
24086	24086	193140	63389.5129726219	31	8452.03642433138
99852	99852	19385	-20367.9543549046	38	9584.27969007021
93007	93007	193858	75133.6992602487	84	8056.76704242675
9280	9280	19436	91417.9797244342	48	411.445487389083
47003	47003	194408	42601.9492291854	31	6829.0783231282
21250	21250	19460	-61911.0044845897	108	875.654799153868
34159	34159	195295	-86565.4879187073	70	3666.63557792391
65625	65625	19553	31153.1434446355	12	648.116399183924
24916	24916	195926	45981.5303543497	87	8504.21297489862
29074	29074	196341	-68456.6279726367	67	3663.38772623026
28490	28490	196498	-18346.3351420808	84	3911.22180168108
7320	7320	196923	-51084.4269539623	22	8955.42811847079
12123	12123	198304	93819.6607836614	3	6283.23611071484
15912	15912	19927	54974.2485186897	50	1660.69708720813
80684	80684	199283	33619.782297695	62	2866.74707227701
88986	88986	199396	-85470.4117334776	65	1716.1116654594
7500	7500	200093	-11212.1056351867	99	2241.22421259118
45236	45236	200277	74607.2053791057	32	9882.2415698237
63059	63059	200426	-547.933159651206	27	7725.63889130281
3521	3521	200592	-53571.5174645053	34	3365.52595364187
62857	62857	200680	-33369.8183919163	108	5658.28610465782
98846	98846	20121	-77479.4511392151	84	903.067667644037
9365	9365	201311	51264.8524489556	17	8042.94481763753
37811	37811	201382	-59566.7187867531	92	9270.07302440241
4374	4374	20195	98299.5241872498	8	8927.2392131515
31720	31720	202359	48245.2060786286	4	8818.86619274452
19776	19776	202954	-36918.187577705	17	4405.40820979765
76729	76729	20296	-61409.2000580436	113	8060.75562260149
59255	59255	203022	66462.3489447228	100	6325.39043348534
5719	5719	203035	80820.5350212848	120	4753.97850505727
14388	14388	203982	-8932.45847380368	113	6889.79772366108
18249	18249	204230	14291.5272686125	14	9322.7067348653
50980	50980	204285	11922.3007522162	65	4444.14371268085
8373	8373	204913	76860.4612801506	117	7423.94102505592
66434	66434	206915	-66447.7684378846	114	2163.80690464927
6400	6400	206949	25773.1772613587	90	4385.12972979114
2560	2560	207057	27961.6961851538	31	6915.3791219999
20455	20455	207206	16382.6736232185	108	5997.74005552649
70276	70276	207490	-97059.6444779353	100	1123.55266843157
95699	95699	207858	-23266.3427122246	78	2007.65988221749
39426	39426	208489	26090.1847510087	68	5896.78986500799
86753	86753	208554	90067.2627566695	90	7855.8869477156
64446	64446	208681	69988.4604522905	6	635.121793036872
33194	33194	208937	-40613.3807919051	32	6308.05972800965
45227	45227	209143	66041.612609309	48	1390.02425469925
38103	38103	209214	93638.6039450945	21	8932.11212937353
50570	50570	210227	-53099.2450905495	120	3770.82136202176
37803	37803	210717	69531.0239538229	114	1538.40948433541
23839	23839	211202	-97940.4932809717	91	5329.38614586805
82137	82137	211535	-70870.5804175095	96	3688.46948770269
22319	22319	212000	-35187.9627142045	63	8301.16366879137
21398	21398	212346	-7005.50661748531	10	3739.6117788924
87166	87166	212505	67494.1353348522	18	2821.21188874413
61423	61423	212890	7616.04127828778	105	3129.13322589785
31873	31873	212902	37550.4728115864	64	2823.99267355166
76287	76287	213198	55388.6452482029	12	7055.67342455297
34591	34591	213723	76384.7253175381	48	9833.89833305678
80755	80755	214685	34477.6832193498	38	8488.08005176861
6483	6483	215087	48947.4447206349	50	3122.5274207641
89561	89561	215156	88587.0659670732	58	7336.03103865685
9425	9425	215626	-8161.02126061964	108	182.391128867115
56168	56168	215663	95945.0399484229	8	587.874788505898
9150	9150	216196	-52499.8339603189	120	5449.81323529492
2154	2154	216279	-41829.6753158	27	6254.97672239085
27406	27406	21671	-46913.6872081616	47	933.789904291644
89486	89486	21673	-95500.1453848091	36	9183.61482470465
89878	89878	216989	58503.8383298106	19	3037.9257606519
11135	11135	217112	-74507.2889954351	92	4553.57335119209
91203	91203	217444	-63200.2120666207	83	9940.48517241165
38895	38895	217688	-22482.9968635379	109	881.250851918594
50168	50168	218923	-84568.2214873695	56	7271.82222920089
45084	45084	219071	18519.6839824876	62	8609.81970909509
88121	88121	219722	95492.7817897372	89	9154.76642914804
28912	28912	220194	-96123.1285688109	26	5582.22321922994
78991	78991	220586	65715.4801142009	111	6224.60351699246
11610	11610	221197	-44824.559495237	30	1408.18687538066
10358	10358	221277	-85602.3145772528	68	7272.97781117865
81639	81639	2213	9102.25590183504	117	1062.25687836402
99784	99784	221456	36430.0932439184	27	1502.76706465649
42519	42519	222172	31361.1718506371	17	3184.21489423337
32407	32407	222264	78101.3986925135	69	6348.36574473808
26852	26852	222669	-72514.0695332149	4	5437.96234025525
26307	26307	222698	-83515.269301606	104	4371.65551743082
80269	80269	222966	-37969.5399375491	80	1474.13822718623
45891	45891	223438	-66981.2764818693	114	8637.88558609685
12642	12642	223440	88346.7908894395	22	1083.26640575345
37875	37875	22362	-43166.8666858072	98	438.733008708215
99822	99822	223674	-76376.3191068435	35	4249.30134548307
70547	70547	224787	-37503.8997910469	78	6500.81263762005
94269	94269	224891	5015.14808508341	18	1674.44110716434
47133	47133	225467	-93036.1528848466	92	3829.79881029101
34028	34028	225581	-51665.3803883425	107	3748.98245034226
92308	92308	225664	81601.2733530259	68	1386.61474249634
29983	29983	226152	2374.50958340173	70	5420.94627969011
93238	93238	226377	-78658.4661242824	53	2010.10463149757
81141	81141	227074	-55438.3543112494	67	3673.14389439912
72079	72079	227651	-50982.1867342024	6	6236.937627912
3170	3170	228634	-35539.2498595357	108	9827.46736855594
8828	8828	229613	81580.8063287199	22	613.035722921153
68225	68225	229690	-73372.9429419026	12	7822.5849427388
20213	20213	22974	33112.885213044	107	1213.70237689172
81590	81590	230208	-96356.0390269179	101	3933.82535415414
44431	44431	230256	-99123.6927915009	90	6490.88516472414
82524	82524	231040	-56240.388451256	5	3250.77803612257
74428	74428	231249	93399.9583094381	79	3978.71065478712
57756	57756	23177	-2140.78384551256	66	8605.34594455052
62411	62411	231858	-167.816272083583	55	8485.33896407361
32892	32892	232359	-16573.9949404141	42	5286.34493308437
87185	87185	23237	-15024.7218622941	67	2641.30170729072
98290	98290	232396	8830.64833880898	22	9914.16168562796
33742	33742	232820	26562.7232969565	47	9457.15608361976
75612	75612	232932	42961.0414164891	80	8336.61363284877
59481	59481	233928	46752.7216052416	72	4283.99268024787
1783	1783	234425	26740.4134975469	79	6346.77350374254
65063	65063	234482	67207.0447202805	60	4893.58877348415
45947	45947	234645	74861.3359289529	29	9131.23675977403
76519	76519	23484	-7451.61516007576	67	7329.07960448837
37931	37931	234844	846.710289291441	59	3320.76769667713
26572	26572	234975	60236.0876091924	38	6538.02610590962
53747	53747	235035	31064.8811660078	73	5688.92300934015
63947	63947	235284	-92717.1887795987	44	9901.43094011649
97844	97844	235480	-92906.4623047162	114	7879.30097867702
73267	73267	235751	-59318.5531717346	63	4528.92176240167
19148	19148	235963	-55011.9621469695	111	9206.23450312122
48756	48756	236369	1487.03106748268	32	7953.66773570593
19579	19579	236919	56787.8095231894	91	5122.95985604774
30296	30296	237007	35958.3898149237	93	2813.85044162807
99515	99515	237379	-66722.3222398769	111	665.649813025095
88708	88708	237764	74968.8746291068	35	6028.05463496039
62534	62534	237968	84315.6759554128	19	3372.76113618759
22946	22946	238264	-49083.9233384858	46	2316.53712178419
12642	12642	238965	-523.525895794635	58	6471.78333460902
28035	28035	239067	-30884.6647529326	16	9655.60084276628
75131	75131	239913	47671.9786169343	104	2475.26331784914
26832	26832	240122	-31917.0667472841	4	499.59080745447
85538	85538	240818	-96754.6868122903	117	2591.04958846748
74393	74393	24096	86694.853467259	51	3456.22128418471
28020	28020	241094	-25690.1814256283	41	8886.58621203461
15450	15450	241126	34929.2824673137	36	7818.23297101922
7557	7557	241661	23845.6219080117	91	1814.94697398271
37258	37258	242200	-54162.358098739	45	281.201575408318
80789	80789	24270	-12968.1235705354	54	3062.46869064051
1978	1978	243086	-90929.3587277315	13	2689.80823652344
69557	69557	243099	13329.4685340158	46	6732.61657554312
2725	2725	243102	54727.905315686	78	8203.01409089147
46807	46807	243209	-5825.12063245528	72	1395.14626096708
3679	3679	243262	96669.9182971706	12	7201.19429845418
20623	20623	243572	-80422.8604680034	20	8047.79430099195
64981	64981	243907	31169.3442664898	6	2974.13356573048
40016	40016	24399	-51880.2558779159	103	8357.60772580169
13020	13020	244698	-78363.2789637722	59	2618.49917597999
59089	59089	245063	-84637.4046917248	96	5387.61375620384
51668	51668	245422	-75483.0037129498	13	5892.92522594003
95299	95299	245433	746.812438940076	73	3218.69311575717
24989	24989	246510	-61969.6323582761	18	3925.17015734928
52055	52055	246911	55508.3229930644	33	2447.4555066542
43744	43744	247068	63264.6421730819	69	4336.68803625586
69218	69218	247385	76355.6030468809	112	4615.11243186664
41315	41315	247429	-61863.3453556631	30	4880.2869031114
31161	31161	247487	95573.8694386435	49	8433.53892524426
59297	59297	247766	-42745.8081127823	72	6208.34870422648
56722	56722	247830	-64820.5782123006	51	1273.58192371837
74563	74563	247974	-93989.5388642277	63	2621.96737868803
58321	58321	248233	-88417.9792312989	10	427.660289559355
50307	50307	248255	-14050.5851777506	42	7057.35873317223
76290	76290	248301	-44887.5608597359	5	2409.18601956646
15505	15505	248621	88310.7172270821	29	440.907397186806
53269	53269	249091	3875.95840910262	37	2067.80134885004
34598	34598	249161	99853.3810488197	92	8095.02125642962
68492	68492	249657	51279.2153988402	22	1417.97482521179
58098	58098	24989	93478.4213981956	77	426.969769097385
23693	23693	250191	60642.9146419479	35	2121.13470766746
96620	96620	250250	88858.9579560137	38	9839.1347837351
21629	21629	250316	-32929.2781338698	55	8443.74572548258
67133	67133	250963	-31289.6018527865	93	168.775632404152
79667	79667	251200	-57154.5379968148	85	4587.80123795746
90391	90391	251255	15750.2588423669	17	6567.38489818172
39341	39341	251373	-79934.4133492254	55	2019.8069312702
24734	24734	251397	-88190.7455568159	7	9827.34985846437
15196	15196	25157	77221.0379025066	28	9447.8510822858
6319	6319	251579	79886.7819737116	64	7728.78391590378
7983	7983	251631	5919.69308719024	43	9398.43573765756
61078	61078	252218	12407.8323656729	29	6116.37155479583
66903	66903	252427	-51316.2100460922	61	5126.94715923953
24551	24551	253215	22220.9345187158	6	6704.65337811255
2998	2998	253464	-85938.4564617362	113	4004.38631014171
53655	53655	253503	-94192.7419017035	74	5239.21199494005
81835	81835	253773	86430.850432455	117	8798.20288908584
74977	74977	253964	80714.1805909174	23	7810.59432640234
31076	31076	254063	-2640.77936422116	114	4698.87593937985
6133	6133	254427	-28750.7395859578	35	1511.81699671401
45311	45311	254962	85518.64371892	60	6417.43236790292
56264	56264	255175	-83363.1723110393	95	7508.4182968868
46945	46945	255919	84010.5503723075	89	8551.38278880687
57272	57272	256707	-84533.7450432283	70	8362.51905754326
97785	97785	256845	76649.3678915544	6	4257.21920680125
83832	83832	256989	40188.178112818	118	7643.27274427902
11702	11702	257204	20467.0355284899	41	3236.23670397151
83533	83533	257423	93164.5033849238	29	4424.00537809544
28588	28588	257953	-19772.9996963278	15	7424.5864684808
14233	14233	259082	3838.00813175645	114	4705.86951398564
47070	47070	259189	7959.92077698928	105	260.739901364194
95872	95872	259303	-85726.744209289	51	4934.17400230382
22294	22294	259532	84919.3308432211	41	924.845132010451
92849	92849	25960	41539.71799721	60	2162.92545449125
74852	74852	259799	38392.2854151541	94	1790.5864082233
30021	30021	259947	-41754.6282251154	53	4059.6994028239
44211	44211	259949	84583.1770378087	109	148.934161778974
90835	90835	26051	6889.87817004783	42	6722.08838589587
36173	36173	260546	50278.3987439603	20	7567.35142416663
40714	40714	260888	-73691.7604569773	95	6122.8996022711
65824	65824	26109	19940.89284909	98	3076.36441801505
51251	51251	261354	43509.0197918513	79	6422.4245091539
76514	76514	261477	-19649.8852780321	27	7291.80486406749
64588	64588	261635	-52973.8474418287	56	7834.8927579517
36211	36211	261704	95407.7619106545	23	3651.57166470381
16847	16847	261758	4228.69199152509	96	140.663493583288
38775	38775	262991	-65630.5504802757	16	4155.64409678599
28712	28712	263782	22541.7178694819	60	6288.30504612453
70152	70152	264362	10522.2126052353	39	1244.14277833148
56773	56773	26437	-32155.4237660744	116	2048.65846165859
82200	82200	264730	23687.4067800527	18	2167.23959616723
72129	72129	265036	60267.562680071	64	8166.7633017836
18973	18973	265258	97832.4159038404	26	5558.69758825689
