1161	1.0
1165	1.0
1175	1.0
1187	1.0
1191	1.0
1194	1.0
1202	1.0
1211	1.0
1212	1.0
1214	1.0
1220	1.0
1248	1.0
1262	1.0
1278	1.0
1279	1.0
1287	1.0
1290	1.0
1294	1.0
1295	1.0
1306	1.0
1309	1.0
1325	1.0
1343	1.0
1346	1.0
1351	1.0
1355	1.0
1365	1.0
1408	1.0
1411	1.0
1413	1.0
1419	1.0
1430	1.0
1432	1.0
1435	1.0
1439	1.0
1460	1.0
1468	1.0
1474	1.0
1480	1.0
1488	1.0
1490	1.0
1498	1.0
1520	1.0
1531	1.0
1536	1.0
1581	1.0
1585	1.0
1596	1.0
1600	1.0
1611	1.0
1619	1.0
1634	1.0
1641	1.0
1660	1.0
1670	1.0
1692	1.0
1698	1.0
1705	1.0
1707	1.0
1713	1.0
1716	1.0
1729	1.0
1744	1.0
1757	1.0
1764	1.0
1768	1.0
1790	1.0
1806	1.0
1815	1.0
1819	1.0
1841	1.0
1857	1.0
1859	1.0
1865	1.0
1867	1.0
1871	1.0
1881	1.0
1883	1.0
1886	1.0
1896	1.0
1899	1.0
1901	1.0
1902	1.0
1923	1.0
1961	1.0
1986	1.0
2004	1.0
2005	1.0
2013	1.0
2017	1.0
2026	1.0
2029	1.0
2030	1.0
2034	1.0
2039	1.0
2040	1.0
2041	1.0
2042	1.0
2071	1.0
2079	1.0
2094	1.0
2105	1.0
2107	1.0
2111	1.0
2114	1.0
2124	1.0
2127	1.0
2136	1.0
2142	1.0
2152	1.0
2154	1.0
2161	1.0
2162	1.0
2164	1.0
2170	1.0
2176	1.0
2192	1.0
2212	1.0
2214	1.0
2219	1.0
2225	1.0
2236	1.0
2267	1.0
2279	1.0
2280	1.0
2295	1.0
2305	1.0
2315	1.0
2320	1.0
2334	1.0
2349	1.0
2359	1.0
2390	1.0
2396	1.0
2400	1.0
2402	1.0
2403	1.0
2411	1.0
2419	1.0
2469	1.0
2492	1.0
2500	1.0
2521	1.0
2532	1.0
2539	1.0
2548	1.0
2559	1.0
2568	1.0
2573	1.0
2586	1.0
2606	1.0
2618	1.0
2627	1.0
2628	1.0
2642	1.0
2644	1.0
2646	1.0
2650	1.0
2656	1.0
2658	1.0
2663	1.0
2666	1.0
2675	1.0
2686	1.0
2694	1.0
2723	1.0
2736	1.0
2740	1.0
2743	1.0
2750	1.0
2776	1.0
2777	1.0
2801	1.0
2804	1.0
2809	1.0
2810	1.0
2819	1.0
2828	1.0
2831	1.0
2852	1.0
2860	1.0
2865	1.0
2868	1.0
2878	1.0
2900	1.0
2905	1.0
2917	1.0
2924	1.0
2955	1.0
2958	1.0
2991	1.0
3000	1.0
3001	1.0
3005	1.0
3010	1.0
3018	1.0
3049	1.0
3050	1.0
3052	1.0
3054	1.0
3062	1.0
3063	1.0
3072	1.0
3108	1.0
3112	1.0
3117	1.0
3123	1.0
3138	1.0
3139	1.0
3153	1.0
3175	1.0
3177	1.0
3178	1.0
3191	1.0
3192	1.0
3202	1.0
3208	1.0
3209	1.0
3234	1.0
3237	1.0
3238	1.0
3242	1.0
3247	1.0
3248	1.0
3253	1.0
3256	1.0
3275	1.0
3279	1.0
3285	1.0
3288	1.0
3300	1.0
3308	1.0
3350	1.0
3353	1.0
3370	1.0
3376	1.0
3379	1.0
3387	1.0
3408	1.0
3410	1.0
3423	1.0
3428	1.0
3446	1.0
3447	1.0
3454	1.0
3455	1.0
3461	1.0
3468	1.0
3473	1.0
3476	1.0
3481	1.0
3493	1.0
3498	1.0
3515	1.0
3519	1.0
3522	1.0
3525	1.0
3529	1.0
3554	1.0
3564	1.0
3570	1.0
3584	1.0
3591	1.0
3602	1.0
3607	1.0
3609	1.0
3610	1.0
3648	1.0
3653	1.0
3657	1.0
3668	1.0
3669	1.0
3672	1.0
3674	1.0
3678	1.0
3723	1.0
3736	1.0
3739	1.0
3751	1.0
3772	1.0
3786	1.0
3788	1.0
3789	1.0
3803	1.0
3814	1.0
3817	1.0
3834	1.0
3840	1.0
3849	1.0
3859	1.0
3873	1.0
3880	1.0
3886	1.0
3892	1.0
3898	1.0
3906	1.0
3913	1.0
3926	1.0
3945	1.0
3963	1.0
3981	1.0
4002	1.0
4029	1.0
4037	1.0
4071	1.0
4078	1.0
4085	1.0
4088	1.0
4100	1.0
4127	1.0
4141	1.0
4145	1.0
4150	1.0
4184	1.0
4191	1.0
4196	1.0
4216	1.0
4221	1.0
4227	1.0
4237	1.0
4275	1.0
4286	1.0
4293	1.0
4295	1.0
4314	1.0
4337	1.0
4339	1.0
4357	1.0
4358	1.0
4369	1.0
4414	1.0
4429	1.0
4431	1.0
4432	1.0
4433	1.0
4446	1.0
4463	1.0
4467	1.0
4477	1.0
4482	1.0
4501	1.0
4504	1.0
4513	1.0
4516	1.0
4521	1.0
4522	1.0
4529	1.0
4532	1.0
4544	1.0
4548	1.0
4552	1.0
4555	1.0
4586	1.0
4593	1.0
4611	1.0
4614	1.0
4620	1.0
4625	1.0
4631	1.0
4636	1.0
4651	1.0
4658	1.0
4668	1.0
4671	1.0
4673	1.0
4690	1.0
4712	1.0
4713	1.0
4736	1.0
4743	1.0
4747	1.0
4773	1.0
4783	1.0
4787	1.0
4800	1.0
4805	1.0
4853	1.0
4856	1.0
4864	1.0
4878	1.0
4891	1.0
4892	1.0
4907	1.0
4910	1.0
4926	1.0
4928	1.0
4963	1.0
4972	1.0
4978	1.0
4988	1.0
